{{1.*^-8, 3.6637796109049785}}
{{2.14000001, 3.4941869674131825}}
{{2.15000001, 3.4927706611621194}}
{{2.16000001, 3.491349258620158}}
{{2.17000001, 3.489922763688233}}
{{2.18000001, 3.48849118026728}}
{{2.19000001, 3.4870545122582333}}
{{2.20000001, 3.4856127635620284}}
{{2.21000001, 3.4841659380796}}
{{2.22000001, 3.4827140397118836}}
{{2.23000001, 3.481257072359814}}
{{2.24000001, 3.4797950399243263}}
{{2.25000001, 3.478327946306355}}
{{2.26000001, 3.4768557954068355}}
{{2.27000001, 3.4753785911267028}}
{{2.28000001, 3.473896337366892}}
{{2.29000001, 3.4724090380283386}}
{{2.30000001, 3.4709166970119765}}
{{2.31000001, 3.4694193182187414}}
{{2.32000001, 3.4679169055495684}}
{{2.33000001, 3.4664094629053923}}
{{2.34000001, 3.4648969941871486}}
{{2.35000001, 3.4633795032957715}}
{{2.36000001, 3.4618569941321966}}
{{2.37000001, 3.460329470597359}}
{{2.38000001, 3.458796936592193}}
{{2.39000001, 3.4572593960176348}}
{{2.40000001, 3.4557168527746183}}
{{2.41000001, 3.454169310764079}}
{{2.42000001, 3.452616773886952}}
{{2.43000001, 3.4510592460441725}}
{{2.44000001, 3.449496731136675}}
{{2.45000001, 3.447929233065395}}
{{2.46000001, 3.446356755731267}}
{{2.47000001, 3.4447793030352263}}
{{2.48000001, 3.4431968788782084}}
{{2.49000001, 3.4416099575364636}}
{{2.50000001, 3.44001832518074}}
{{2.51000001, 3.4384217288458983}}
{{2.52000001, 3.4368201698988416}}
{{2.53000001, 3.435213649706473}}
{{2.54000001, 3.433602169635695}}
{{2.55000001, 3.4319857310534108}}
{{2.56000001, 3.430364335326523}}
{{2.57000001, 3.428737983821935}}
{{2.58000001, 3.4271066779065493}}
{{2.59000001, 3.425470418947269}}
{{2.60000001, 3.4238292083109974}}
{{2.61000001, 3.4221830473646366}}
{{2.62000001, 3.42053193747509}}
{{2.63000001, 3.4188758800092605}}
{{2.64000001, 3.417214876334051}}
{{2.65000001, 3.4155489278163644}}
{{2.66000001, 3.4138780358231036}}
{{2.67000001, 3.412202201721172}}
{{2.68000001, 3.4105214268774717}}
{{2.69000001, 3.408835712658906}}
{{2.70000001, 3.4071450604323776}}
{{2.71000001, 3.40544947156479}}
{{2.72000001, 3.4037489474230456}}
{{2.73000001, 3.4020434893740474}}
{{2.74000001, 3.400333098784699}}
{{2.75000001, 3.398617777021902}}
{{2.76000001, 3.39689752545256}}
{{2.77000001, 3.395172345443577}}
{{2.78000001, 3.393442238361854}}
{{2.79000001, 3.3917072055742947}}
{{2.80000001, 3.3899672484478027}}
{{2.81000001, 3.3882223683492803}}
{{2.82000001, 3.38647256664563}}
{{2.83000001, 3.3847178447037556}}
{{2.84000001, 3.3829582038905595}}
{{2.85000001, 3.3811936455729446}}
{{2.86000001, 3.379424171117814}}
{{2.87000001, 3.3776497818920705}}
{{2.88000001, 3.3758704792626175}}
{{2.89000001, 3.3740862645963574}}
{{2.90000001, 3.3722973003052115}}
{{2.91000001, 3.3705039193009747}}
{{2.92000001, 3.3687056274436196}}
{{2.93000001, 3.366902423805331}}
{{2.94000001, 3.365094307458295}}
{{2.95000001, 3.363281277474697}}
{{2.96000001, 3.361463332926723}}
{{2.97000001, 3.359640472886559}}
{{2.98000001, 3.3578126964263895}}
{{2.99000001, 3.3559800026184003}}
{{3.00000001, 3.3541423905347783}}
{{3.01000001, 3.3522998592477076}}
{{3.02000001, 3.3504524078293745}}
{{3.03000001, 3.3486000353519643}}
{{3.04000001, 3.346742740887663}}
{{3.05000001, 3.3448805235086563}}
{{3.06000001, 3.3430133822871295}}
{{3.0700000100000002, 3.341141316295268}}
{{3.08000001, 3.3392643246052582}}
{{3.09000001, 3.337382406289285}}
{{3.10000001, 3.335495560419534}}
{{3.11000001, 3.3336037860681915}}
{{3.12000001, 3.3317070823074424}}
{{3.13000001, 3.3298054482094726}}
{{3.14000001, 3.3278988828464677}}
{{3.15000001, 3.3259873852906137}}
{{3.16000001, 3.3240709546140956}}
{{3.17000001, 3.322149589889099}}
{{3.18000001, 3.32022329018781}}
{{3.19000001, 3.318292054582414}}
{{3.20000001, 3.3163558821450967}}
{{3.21000001, 3.3144147719480435}}
{{3.22000001, 3.31246872306344}}
{{3.23000001, 3.310517734563472}}
{{3.24000001, 3.3085618055203256}}
{{3.25000001, 3.3066009350061853}}
{{3.26000001, 3.3046351220932375}}
{{3.27000001, 3.302664365853668}}
{{3.28000001, 3.3006886653596617}}
{{3.29000001, 3.298708019683404}}
{{3.30000001, 3.296722427897082}}
{{3.31000001, 3.2947318890728803}}
{{3.3200000100000002, 3.2927369980266628}}
{{3.33000001, 3.2907372088962745}}
{{3.34000001, 3.288732465481707}}
{{3.35000001, 3.286722764569399}}
{{3.36000001, 3.28470810294579}}
{{3.37000001, 3.282688477397318}}
{{3.38000001, 3.280663884710423}}
{{3.39000001, 3.278634321671543}}
{{3.40000001, 3.276599785067118}}
{{3.41000001, 3.274560271683586}}
{{3.42000001, 3.2725157783073864}}
{{3.43000001, 3.2704663017249582}}
{{3.44000001, 3.26841183872274}}
{{3.45000001, 3.2663523860871706}}
{{3.46000001, 3.2642879406046896}}
{{3.47000001, 3.2622184990617358}}
{{3.48000001, 3.2601440582447476}}
{{3.49000001, 3.258064614940164}}
{{3.50000001, 3.2559801659344245}}
{{3.51000001, 3.253890708013968}}
{{3.52000001, 3.251796237965233}}
{{3.53000001, 3.2496967525746583}}
{{3.54000001, 3.2475922486286835}}
{{3.55000001, 3.245482722913747}}
{{3.56000001, 3.243368172216288}}
{{3.5700000100000002, 3.2412485933227453}}
{{3.58000001, 3.239123983019558}}
{{3.59000001, 3.236994338093165}}
{{3.60000001, 3.234859655330005}}
{{3.61000001, 3.232719931516517}}
{{3.62000001, 3.2305751634391404}}
{{3.63000001, 3.228425347884314}}
{{3.64000001, 3.226270481638476}}
{{3.65000001, 3.2241105614880663}}
{{3.66000001, 3.2219455842195233}}
{{3.67000001, 3.219775546619286}}
{{3.68000001, 3.2176004454737934}}
{{3.69000001, 3.2154202775694847}}
{{3.70000001, 3.213235039692798}}
{{3.71000001, 3.2110447286301733}}
{{3.72000001, 3.208849341168049}}
{{3.73000001, 3.2066493635482427}}
{{3.74000001, 3.2044445182047467}}
{{3.75000001, 3.202234582474212}}
{{3.76000001, 3.2000195506405786}}
{{3.77000001, 3.1977994169877864}}
{{3.78000001, 3.1955741757997753}}
{{3.79000001, 3.1933438213604846}}
{{3.80000001, 3.191108347953855}}
{{3.81000001, 3.188867749863826}}
{{3.8200000100000002, 3.1866220213743377}}
{{3.83000001, 3.1843711567693296}}
{{3.84000001, 3.182115150332742}}
{{3.85000001, 3.1798539963485144}}
{{3.86000001, 3.177587689100587}}
{{3.87000001, 3.1753162228728997}}
{{3.88000001, 3.1730395919493923}}
{{3.89000001, 3.1707577906140045}}
{{3.90000001, 3.1684708131506767}}
{{3.91000001, 3.1661786538433483}}
{{3.92000001, 3.1638813069759593}}
{{3.93000001, 3.1615787668324495}}
{{3.94000001, 3.1592710276967595}}
{{3.95000001, 3.156958083852828}}
{{3.96000001, 3.154639929584596}}
{{3.97000001, 3.1523165591760027}}
{{3.98000001, 3.149987966910988}}
{{3.99000001, 3.1476541470734922}}
{{4.00000001, 3.1453150939474552}}
{{4.01000001, 3.1429708018168165}}
{{4.02000001, 3.140621264965516}}
{{4.03000001, 3.138266477677494}}
{{4.04000001, 3.13590643423669}}
{{4.05000001, 3.1335411289270443}}
{{4.06000001, 3.131170556032496}}
{{4.07000001, 3.1287947098369857}}
{{4.08000001, 3.126413584624453}}
{{4.09000001, 3.1240271746788384}}
{{4.10000001, 3.1216354742840813}}
{{4.11000001, 3.119238477724121}}
{{4.12000001, 3.1168361792828985}}
{{4.13000001, 3.1144285732443526}}
{{4.14000001, 3.1120161569687097}}
{{4.15000001, 3.1095987555729545}}
{{4.16000001, 3.107176024477103}}
{{4.17000001, 3.104747954971553}}
{{4.18000001, 3.1023145383467043}}
{{4.19000001, 3.0998757658929543}}
{{4.20000001, 3.0974316289007016}}
{{4.21000001, 3.094982118660345}}
{{4.22000001, 3.092527226462283}}
{{4.23000001, 3.0900669435969137}}
{{4.24000001, 3.0876012613546355}}
{{4.25000001, 3.085130171025847}}
{{4.26000001, 3.082653663900947}}
{{4.27000001, 3.0801717312703336}}
{{4.28000001, 3.0776843644244054}}
{{4.29000001, 3.0751915546535606}}
{{4.30000001, 3.0726932932481983}}
{{4.31000001, 3.0701895714987155}}
{{4.32000001, 3.0676803806955126}}
{{4.33000001, 3.065165712128987}}
{{4.34000001, 3.0626455570895366}}
{{4.3500000100000005, 3.060119906867561}}
{{4.36000001, 3.0575887527534578}}
{{4.37000001, 3.0550520860376262}}
{{4.38000001, 3.052509898010464}}
{{4.39000001, 3.04996217996237}}
{{4.40000001, 3.0474089231837427}}
{{4.41000001, 3.0448501189649804}}
{{4.42000001, 3.0422857585964813}}
{{4.43000001, 3.0397158333686445}}
{{4.44000001, 3.037140334571868}}
{{4.45000001, 3.03455925349655}}
{{4.46000001, 3.0319725814330902}}
{{4.47000001, 3.0293803096718857}}
{{4.48000001, 3.026782429503335}}
{{4.49000001, 3.0241789322178376}}
{{4.50000001, 3.021569809105791}}
{{4.51000001, 3.0189550514575942}}
{{4.52000001, 3.0163346505636452}}
{{4.53000001, 3.0137085977143427}}
{{4.54000001, 3.0110768842000852}}
{{4.55000001, 3.0084402259221115}}
{{4.56000001, 3.0057982394716003}}
{{4.57000001, 3.0031505594713264}}
{{4.58000001, 3.000497173331916}}
{{4.59000001, 2.997838068463996}}
{{4.6000000100000005, 2.995173232278193}}
{{4.61000001, 2.992502652185134}}
{{4.62000001, 2.9898263155954448}}
{{4.63000001, 2.987144209919753}}
{{4.64000001, 2.984456322568685}}
{{4.65000001, 2.9817626409528666}}
{{4.66000001, 2.979063152482926}}
{{4.67000001, 2.9763578445694887}}
{{4.68000001, 2.973646704623182}}
{{4.69000001, 2.970929720054632}}
{{4.70000001, 2.968206878274466}}
{{4.71000001, 2.9654781666933108}}
{{4.72000001, 2.9627435727217923}}
{{4.73000001, 2.960003083770537}}
{{4.74000001, 2.957256687250173}}
{{4.75000001, 2.954504370571326}}
{{4.76000001, 2.9517461211446228}}
{{4.77000001, 2.9489819263806893}}
{{4.78000001, 2.9462117736901536}}
{{4.79000001, 2.9434356504836416}}
{{4.80000001, 2.9406535441717803}}
{{4.81000001, 2.9378654421651955}}
{{4.82000001, 2.9350713318745147}}
{{4.83000001, 2.932271200710365}}
{{4.84000001, 2.929465036083372}}
{{4.8500000100000005, 2.9266528254041626}}
{{4.86000001, 2.923834556083364}}
{{4.87000001, 2.9210102155316027}}
{{4.88000001, 2.918179791159505}}
{{4.89000001, 2.915343270377698}}
{{4.90000001, 2.9125006405968077}}
{{4.91000001, 2.9096518892274617}}
{{4.92000001, 2.9067970036802864}}
{{4.93000001, 2.9039359713659083}}
{{4.94000001, 2.901068779694954}}
{{4.95000001, 2.89819541607805}}
{{4.96000001, 2.895317283201372}}
{{4.97000001, 2.8924330194795527}}
{{4.98000001, 2.8895425350081845}}
{{4.99000001, 2.8866458117792657}}
{{5.00000001, 2.8837428317847924}}
{{5.01000001, 2.880833577016762}}
{{5.02000001, 2.8779180294671702}}
{{5.03000001, 2.874996171128015}}
{{5.04000001, 2.8720679839912933}}
{{5.05000001, 2.869133450049001}}
{{5.06000001, 2.8661925512931354}}
{{5.07000001, 2.863245269715694}}
{{5.08000001, 2.8602915873086725}}
{{5.09000001, 2.857331486064069}}
{{5.1000000100000005, 2.854364947973879}}
{{5.11000001, 2.8513919550301003}}
{{5.12000001, 2.8484124892247293}}
{{5.13000001, 2.845426532549763}}
{{5.14000001, 2.842434066997199}}
{{5.15000001, 2.8394350745590327}}
{{5.16000001, 2.836429537227262}}
{{5.17000001, 2.833417436993883}}
{{5.18000001, 2.8303987558508936}}
{{5.19000001, 2.8273734757902895}}
{{5.20000001, 2.8243415788040687}}
{{5.21000001, 2.821303046884227}}
{{5.22000001, 2.8182578620227616}}
{{5.23000001, 2.8152060062116693}}
{{5.24000001, 2.8121474614429474}}
{{5.25000001, 2.809082209708593}}
{{5.26000001, 2.8060102330006016}}
{{5.27000001, 2.8029315133109707}}
{{5.28000001, 2.7998460326316974}}
{{5.29000001, 2.7967537729547787}}
{{5.30000001, 2.7936547162722114}}
{{5.31000001, 2.7905488445759916}}
{{5.32000001, 2.7874361398581167}}
{{5.33000001, 2.784316584110584}}
{{5.34000001, 2.78119015932539}}
{{5.3500000100000005, 2.7780568474945304}}
{{5.36000001, 2.7749177024913014}}
{{5.37000001, 2.771772766051219}}
{{5.38000001, 2.7686208755671164}}
{{5.39000001, 2.7654620048746494}}
{{5.40000001, 2.7622961278094724}}
{{5.41000001, 2.7591232182072414}}
{{5.42000001, 2.755943249903611}}
{{5.43000001, 2.7527561967342367}}
{{5.44000001, 2.7495620325347727}}
{{5.45000001, 2.7463607311408746}}
{{5.46000001, 2.743152266388198}}
{{5.47000001, 2.7399366121123974}}
{{5.48000001, 2.7367137421491274}}
{{5.49000001, 2.733483630334044}}
{{5.50000001, 2.7302462505028022}}
{{5.51000001, 2.7270015764910567}}
{{5.52000001, 2.723749582134462}}
{{5.53000001, 2.7204902412686747}}
{{5.54000001, 2.717223527729349}}
{{5.55000001, 2.7139494153521397}}
{{5.56000001, 2.710667877972702}}
{{5.57000001, 2.7073788894266917}}
{{5.58000001, 2.7040824235497634}}
{{5.59000001, 2.700778454177572}}
{{5.6000000100000005, 2.697466955145773}}
{{5.61000001, 2.6941479002900213}}
{{5.62000001, 2.6908212634459714}}
{{5.63000001, 2.6874870184492794}}
{{5.64000001, 2.6841451391356}}
{{5.65000001, 2.6807955993405876}}
{{5.66000001, 2.677438372899898}}
{{5.67000001, 2.6740734336491867}}
{{5.68000001, 2.670700755424108}}
{{5.69000001, 2.667320312060317}}
{{5.70000001, 2.663932077393469}}
{{5.71000001, 2.660536025259219}}
{{5.72000001, 2.657132129493222}}
{{5.73000001, 2.6537203639311335}}
{{5.74000001, 2.6503007024086087}}
{{5.75000001, 2.646873118761302}}
{{5.76000001, 2.6434387763686424}}
{{5.77000001, 2.639998814663459}}
{{5.78000001, 2.636550832754906}}
{{5.79000001, 2.6330947911288436}}
{{5.80000001, 2.6296306502711317}}
{{5.81000001, 2.6261583706676297}}
{{5.82000001, 2.6226779128041984}}
{{5.83000001, 2.6191892371666974}}
{{5.84000001, 2.6156923042409863}}
{{5.8500000100000005, 2.6121870745129256}}
{{5.86000001, 2.6086735084683754}}
{{5.87000001, 2.6051515665931957}}
{{5.88000001, 2.6016212093732456}}
{{5.89000001, 2.5980823972943865}}
{{5.90000001, 2.5945350908424767}}
{{5.91000001, 2.590979250503378}}
{{5.92000001, 2.587414836762949}}
{{5.93000001, 2.5838418101070504}}
{{5.94000001, 2.580260131021541}}
{{5.95000001, 2.576669759992283}}
{{5.96000001, 2.5730706575051348}}
{{5.97000001, 2.5694627840459567}}
{{5.98000001, 2.5658461001006083}}
{{5.99000001, 2.5622205661549504}}
{{6.00000001, 2.5585861426948426}}
{{6.01000001, 2.5549427902061446}}
{{6.02000001, 2.5512904691747167}}
{{6.03000001, 2.5476291400864186}}
{{6.04000001, 2.543958763427111}}
{{6.05000001, 2.5402792996826533}}
{{6.06000001, 2.5365907093389053}}
{{6.07000001, 2.5328929528817272}}
{{6.08000001, 2.5291859907969796}}
{{6.09000001, 2.5254697835705215}}
{{6.1000000100000005, 2.521744291688213}}
{{6.11000001, 2.5180094756359153}}
{{6.12000001, 2.514265295899487}}
{{6.13000001, 2.5105117129647887}}
{{6.1400000100000005, 2.5067486873176796}}
{{6.15000001, 2.5029761794440213}}
{{6.16000001, 2.49919781443553}}
{{6.17000001, 2.4954125151637316}}
{{6.18000001, 2.4916175726432828}}
{{6.19000001, 2.4878129230890997}}
{{6.20000001, 2.4839985027161}}
{{6.21000001, 2.4801742477391993}}
{{6.22000001, 2.4763400943733145}}
{{6.23000001, 2.472495978833362}}
{{6.24000001, 2.4686418373342582}}
{{6.25000001, 2.464777606090921}}
{{6.26000001, 2.460903221318266}}
{{6.27000001, 2.4570186192312096}}
{{6.28000001, 2.453123736044669}}
{{6.29000001, 2.44921850797356}}
{{6.30000001, 2.445302871232801}}
{{6.31000001, 2.4413767620373066}}
{{6.32000001, 2.4374401166019943}}
{{6.33000001, 2.433492871141781}}
{{6.34000001, 2.429534961871583}}
{{6.3500000100000005, 2.4255663250063164}}
{{6.36000001, 2.421586896760899}}
{{6.37000001, 2.4175966133502462}}
{{6.38000001, 2.4135954109892754}}
{{6.3900000100000005, 2.4095832258929026}}
{{6.40000001, 2.405559994276045}}
{{6.41000001, 2.401525652353619}}
{{6.42000001, 2.3974801363405414}}
{{6.43000001, 2.393423382451729}}
{{6.44000001, 2.389355326902097}}
{{6.45000001, 2.3852759059065636}}
{{6.46000001, 2.381185055680045}}
{{6.47000001, 2.3770827124374576}}
{{6.48000001, 2.372968812393718}}
{{6.49000001, 2.368843291763743}}
{{6.50000001, 2.364706086762449}}
{{6.51000001, 2.360557133604753}}
{{6.52000001, 2.356396368505571}}
{{6.53000001, 2.3522237276798204}}
{{6.54000001, 2.3480391473424174}}
{{6.55000001, 2.3438468877092546}}
{{6.56000001, 2.3396511256839476}}
{{6.57000001, 2.3354431529285193}}
{{6.58000001, 2.3312228544548534}}
{{6.59000001, 2.3269901152748336}}
{{6.6000000100000005, 2.322744820400343}}
{{6.61000001, 2.3184868548432664}}
{{6.62000001, 2.314216103615488}}
{{6.63000001, 2.3099324517288906}}
{{6.6400000100000005, 2.305635784195358}}
{{6.65000001, 2.3013259860267747}}
{{6.66000001, 2.297002942235024}}
{{6.67000001, 2.2926665378319906}}
{{6.68000001, 2.288316657829557}}
{{6.69000001, 2.2839531872396073}}
{{6.70000001, 2.279576011074026}}
{{6.71000001, 2.275185014344697}}
{{6.72000001, 2.270780082063504}}
{{6.73000001, 2.2663610992423293}}
{{6.74000001, 2.2619279508930585}}
{{6.75000001, 2.257480522027575}}
{{6.76000001, 2.253018697657762}}
{{6.77000001, 2.2485423627955043}}
{{6.78000001, 2.2440514024526848}}
{{6.79000001, 2.239545701641188}}
{{6.80000001, 2.2350251453728975}}
{{6.81000001, 2.2304896186596963}}
{{6.82000001, 2.2259390065134697}}
{{6.83000001, 2.2213731939461003}}
{{6.84000001, 2.216792065969473}}
{{6.8500000100000005, 2.21219550759547}}
{{6.86000001, 2.2075834038359767}}
{{6.87000001, 2.2029556397028767}}
{{6.88000001, 2.198312100208053}}
{{6.8900000100000005, 2.1936526703633894}}
{{6.90000001, 2.188977235180771}}
{{6.91000001, 2.1842856796720804}}
{{6.92000001, 2.179577888849202}}
{{6.93000001, 2.174853747724019}}
{{6.94000001, 2.1701385982409263}}
{{6.95000001, 2.165414611568731}}
{{6.96000001, 2.1606736425192286}}
{{6.97000001, 2.1559154381157817}}
{{6.98000001, 2.1511397453817507}}
{{6.99000001, 2.146346311340499}}
{{7.00000001, 2.1415348830153875}}
{{7.01000001, 2.136705207429778}}
{{7.02000001, 2.1318570316070313}}
